V0000316097	さんがにち
V0000319606	おとうさん、あんなつよがりいってるけど、アグネスがいなくてさびしいのよ。 
V0000319607	あーあ、なんだかしんぱいになってきちゃった。おとうさん、だいじょうぶかしら。	
V0000319608	あーあ、なんだかしんぱいになってきちゃった。おとうさん、だいじょうぶかしら。 
V0000319609	かみさま
V0000319610	がまん
V0000319611	おてあらい
V0000319612	いっしょうけんめい
V0000319613	ころがる
V0000319614	ほうほう
V0000319615	りれきしょ
V0000319616	しょく
V0000319617	けん
V0000319618	しょうち
V0000319619	たすかる
V0000319620	めんせつ
V0000319621	さっそく
V0000319622	うかがう
V0000319623	ぜひ
V0000319624	（でんわがなる）	
V0000319625	（でんわがなる） 
V0000319626	はい、もしもし。	
V0000319627	はい、もしもし。 
V0000319628	むらかみアグネスさんですか？	
V0000319629	むらかみアグネスさんですか？ 
V0000319630	はい、そうです。	
V0000319631	はい、そうです。 
V0000319632	デザインオフィスのすぎたともうします。せんじつりれきしょをおおくりいただいたけんでおでんわしました。	
V0000319633	デザインオフィスのすぎたともうします。せんじつりれきしょをおおくりいただいたけんでおでんわしました。 
V0000319634	あ、はい！おでんわありがとうございます。	
V0000319635	あ、はい！おでんわありがとうございます。 
V0000319636	グラフィックデザイナーのしょくをごきぼうということで、まちがいないですね。	
V0000319637	グラフィックデザイナーのしょくをごきぼうということで、まちがいないですね。 
V0000319638	はい。よろしくおねがいします。	
V0000319639	はい。よろしくおねがいします。 
V0000319640	さっそくですが、ちかいうちにこちらにきていただいて、ちょくせつおはなしをおききしたいのですが。	
V0000319641	さっそくですが、ちかいうちにこちらにきていただいて、ちょくせつおはなしをおききしたいのですが。 
V0000319642	わかりました！きょうすぐにでもうかがいます。	
V0000319643	わかりました！きょうすぐにでもうかがいます。 
V0000319644	いえ、きょうはちょっと…。すいようびのゆうがた4じではいかがでしょうか？	
V0000319645	いえ、きょうはちょっと…。すいようびのゆうがた4じではいかがでしょうか？ 
V0000319646	あ、もうしわけありません、そのひはよていがはいっておりまして…。ごごのはやいうちならあいているんですが…。	
V0000319647	あ、もうしわけありません、そのひはよていがはいっておりまして…。ごごのはやいうちならあいているんですが…。 
V0000319648	それではもくようびのごぜんちゅうはいかがですか？	
V0000319649	それではもくようびのごぜんちゅうはいかがですか？ 
V0000319650	はい、それならうかがえます。	
V0000319651	はい、それならうかがえます。 
V0000319652	では、もくようびの11じに。	
V0000319653	では、もくようびの11じに。 
V0000319654	しょうちいたしました。あ、すみません、かいしゃはあおやまでしたよね？	
V0000319655	しょうちいたしました。あ、すみません、かいしゃはあおやまでしたよね？ 
V0000319656	そうです。おもてさんどうのえきから5ふんくらいです。ちずをファックスしましょうか？	
V0000319657	そうです。おもてさんどうのえきから5ふんくらいです。ちずをファックスしましょうか？ 
V0000319658	ぜひおねがいします。まだとうきょうになれていないので、ちずがあるとたすかります。	
V0000319659	ぜひおねがいします。まだとうきょうになれていないので、ちずがあるとたすかります。 
V0000319660	わかりました。りれきしょにあるこちらのばんごうでいいんですね。では、のちほどファックスをおおくりします.	
V0000319661	わかりました。りれきしょにあるこちらのばんごうでいいんですね。では、のちほどファックスをおおくりします. 
V0000319662	ごしんせつにありがとうございます。どうぞよろしくおねがいいたします。	
V0000319663	ごしんせつにありがとうございます。どうぞよろしくおねがいいたします。 
V0000319664	（でんわをきる）	
V0000319665	（でんわをきる） 
V0000319666	うっかり
V0000319667	とおりかかる
V0000319668	おもいっきり
V0000319669	めがける
V0000319670	かすむ
V0000319671	うっとり
V0000319672	すがた
V0000319673	ながめる
V0000319674	ごきげん
V0000319675	てっぺん
V0000319676	ひがくれる
V0000319677	こりる
V0000319678	むかしむかし、はこね(はこね)のやまに、うっかりてんからおっこちてきた、あまのじゃくというものがすんでいました。あまのじゃくはたいへんなちからもちでしたが、ふしぎなことに、ちからがでるのひがくれてからのよるだけでした。あるはれたひ、あまのじゃくははこねのやまのてっぺんにたって、まわりをグルリとみわたしていました。	
V0000319679	むかしむかし、はこね(はこね)のやまに、うっかりてんからおっこちてきた、あまのじゃくというものがすんでいました。あまのじゃくはたいへんなちからもちでしたが、ふしぎなことに、ちからがでるのひがくれてからのよるだけでした。あるはれたひ、あまのじゃくははこねのやまのてっぺんにたって、まわりをグルリとみわたしていました。 
